video_id,channel_id,title,published_at,duration_seconds,description,thumbnail_url,video_url
YnFvHoWdvzs,UCUEOHBht8pnQhQvCfIcl-gg,Crea tu primera tabla plana desde events de Google Analytics 4 | Curso de SQL BigQuery #8,2025-09-05 12:01:20+00:00,489,"En este capítulo haremos un breve paréntesis antes de continuar con SQL, para transformar la tabla events (que no es plana) en una tabla plana y regular con la que podamos practicar las consultas básicas de SQL en BigQuery.

📌 Temas clave:
✅ Consultas de tipo DQL (Data Query Language).
✅ Crear una tabla plana en base a la tabla events.
✅ Cómo crear un conjunto de datos y almacenar allí tu tabla.
✅ Cómo guardar los resultados como una tabla física en tu proyecto de BigQuery.
✅ Primeros pasos con las cláusulas SELECT y FROM.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

👉Consulta SQL: Creación de tabla prueba
https://drive.google.com/file/d/1Qe8tGA9X_UAfoLjaQvUZjSR2f72WnYJ4/view?usp=sharing

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/YnFvHoWdvzs/hqdefault.jpg,https://www.youtube.com/watch?v=YnFvHoWdvzs
CHz9g2LGYlo,UCUEOHBht8pnQhQvCfIcl-gg,Cómo entender los campos anidados de la tabla events de Google Analytics 04 | Curso SQL BigQuery #7,2025-09-04 12:00:20+00:00,648,"En este capítulo del curso SQL en BigQuery con datos de Google Analytics 4 (GA4) aprenderás a identificar y comprender campos anidados en la tabla events, así como la diferencia entre los campos de tipo RECORD y RECORD REPEATED.

📌 Temas clave del video:
✅ Qué son los campos anidados en BigQuery
✅ Tipos de datos RECORD y RECORD REPEATED
✅ Ejemplos con columnas como device, geo y event_params
✅ Introducción a la cláusula UNNEST para acceder a datos anidados

Este capítulo es fundamental para entender la estructura compleja de la tabla events en BigQuery y cómo esta enriquece la información de cada evento en Google Analytics 4.

#BigQuery #GoogleAnalytics4 #SQL #GA4 #DataAnalytics #event_date #AnalisisDeDatos

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/CHz9g2LGYlo/hqdefault.jpg,https://www.youtube.com/watch?v=CHz9g2LGYlo
v1lKqeiQFTI,UCUEOHBht8pnQhQvCfIcl-gg,Tabla events y Tabla intraday de google analytics 4 | Curso de SQL BigQuery #5,2025-09-03 12:01:57+00:00,670,"En este capítulo del curso de SQL en BigQuery con datos de Google Analytics 4 (GA4), exploramos las diferencias entre la tabla events y la tabla intraday de google analytics 4.

📌 Temas clave:
✅ Conjunto de tabla events (tablas por día)
✅ Esquema de la tabla events (columnas de las tablas)
✅ En qué formato se almacena la fecha de la tabla events (AAAAMMDD)
✅ Nombre estándar del conjunto de datos de google analytics (analytics_409893843)
✅ Tabla events vs Tabla intraday
✅ Vista en tiempo real de cómo llegan los datos a una tabla intraday

👉 Link a la lista de reproducción de Big Query y Analytics
https://youtube.com/playlist?list=PLV4oS06_KpqaZWu2b-GR-2w2g11pxgDaz&si=quLmxGmJay-ckd_N

#BigQuery #GoogleAnalytics4 #SQL #GA4 #DataAnalytics #event_date #AnalisisDeDatos

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/v1lKqeiQFTI/hqdefault.jpg,https://www.youtube.com/watch?v=v1lKqeiQFTI
PIOYkiA1qBw,UCUEOHBht8pnQhQvCfIcl-gg,Cómo se registran los datos en la tabla de events | Curso de SQL BigQuery #6,2025-09-03 12:00:48+00:00,633,"En este capítulo del curso de SQL en BigQuery con datos de Google Analytics 4 (GA4), exploramos en detalle qué representa cada fila registrada en la tabla events.

📌 Temas clave:

✅ Explicación de la tabla events de google analytics 04
✅ Eventos en google analytics 04
✅ Esquema de la tabla events (columnas de la tabla)
✅ Columnas básicas de análisis (event_date, event_timestamp, event_name, user_pseudo_id)

Este capítulo es esencial para entender cómo se reciben los datos de la tabla events en BigQuery usando los datos de Google Analytics 4.

👉 Link a la lista de reproducción de Google analytics 04 | nivel básico
https://www.youtube.com/playlist?list=PLV4oS06_KpqaJurJFbLi3HGrHrlOShc_x

👉 Link a la lista de reproducción de Big Query y Analytics
https://youtube.com/playlist?list=PLV4oS06_KpqaZWu2b-GR-2w2g11pxgDaz&si=quLmxGmJay-ckd_N

👉 Link de apoyo, eventos automáticos registrados en GA4
https://support.google.com/analytics/answer/9234069?hl=es

#BigQuery #GoogleAnalytics4 #SQL #GA4 #DataAnalytics #event_timestamp #AnalisisDeDatos

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU",https://i.ytimg.com/vi/PIOYkiA1qBw/hqdefault.jpg,https://www.youtube.com/watch?v=PIOYkiA1qBw
X6JyQKV5d0E,UCUEOHBht8pnQhQvCfIcl-gg,Estructura de proyectos y menús en Google Cloud | Curso de SQL BigQuery #3,2025-09-02 12:01:06+00:00,319,"En este video exploramos la estructura básica de BigQuery dentro de la plataforma de Google Cloud. Aprenderemos a diferenciar los menús de Google Cloud y BigQuery, cómo funcionan los proyectos y la cuenta de facturación para acceder a créditos gratuitos y funcionalidades avanzadas.

📍Temas
✅¿Qué es un proyecto en Google Cloud?
✅ Menús esenciales para trabajar con BigQuery
✅ Navegación por el explorador de BigQuery: conjuntos de datos y tablas

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU

#BigQuery #GoogleCloud #SQL #AnalisisDeDatos #CursoGratis #DataAnalytics",https://i.ytimg.com/vi/X6JyQKV5d0E/hqdefault.jpg,https://www.youtube.com/watch?v=X6JyQKV5d0E
aLp96mNnYA8,UCUEOHBht8pnQhQvCfIcl-gg,De dónde sacar datos en BigQuery para hacer consultas SQL | Curso de SQL BigQuery #4,2025-09-02 12:00:00+00:00,396,"En este capítulo 4 del curso de BigQuery y SQL, aprenderás cómo funciona la estructura de datos en BigQuery y de dónde obtener los datos para practicar consultas SQL.

📍Temas:
✅Explicamos la jerarquía: proyectos, conjuntos de datos y tablas.
✅Presentamos los datos públicos de Google Analytics 4 que usaremos en el curso.
✅ Cómo acceder al conjunto de datos de prueba de comercio electrónico en BigQuery Public Data.

Si estás empezando con BigQuery y quieres aprender SQL aplicado a datos reales y de prueba, este video es para ti.

👉 Link a la lista de reproducción de Google Analytics básico (recomendado para principiantes)
https://youtube.com/playlist?list=PLV4oS06_KpqaJurJFbLi3HGrHrlOShc_x&si=4kIutKWkpGsyJTjY
👉 Link al conjunto de datos público de BigQuery usado en este curso (en la descripción)
https://developers.google.com/analytics/bigquery/web-ecommerce-demo-dataset?hl=es-419

No olvides suscribirte para no perderte los próximos capítulos.

📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU

#BigQuery #SQL #GoogleAnalytics #DataAnalytics #CursoBigQuery",https://i.ytimg.com/vi/aLp96mNnYA8/hqdefault.jpg,https://www.youtube.com/watch?v=aLp96mNnYA8
mj_b9_nxJfw,UCUEOHBht8pnQhQvCfIcl-gg,Curso gratuito de SQL en BigQuery (desde cero) | Curso de SQL BigQuery #1,2025-09-01 11:01:30+00:00,237,"Bienvenido al Curso Gratuito de SQL aplicado en BigQuery desde cero 🚀

En este primer video te explico las diferencias entre una base de datos relacional y BigQuery, y por qué esto es clave antes de empezar a escribir consultas. También conocerás los diferentes tipos de sentencias SQL (DQL, DML y DDL) que usaremos a lo largo del curso.

🔍 Lo que aprenderás en este video:

Diferencias entre una base de datos relacional y BigQuery.
Conceptos de llaves primarias, llaves foráneas y cómo se aplican (o no) en BigQuery.
Introducción a los tipos de sentencias SQL: DQL, DML y DDL.
Estructura general del curso: nivel básico, intermedio y avanzado.

🎯 Este curso está diseñado para:

Personas que quieren aprender SQL desde cero.
Analistas de datos y marketers que trabajan con Google Analytics 4 y BigQuery.
Profesionales que buscan aplicar SQL en proyectos reales con grandes volúmenes de datos.

📚 Próximos módulos:

Módulo básico: SELECT, FROM, WHERE, GROUP BY, JOIN, ORDER BY
Módulo intermedio: JOINS, subconsultas, operadores de conjunto, expresiones de tabla.
Módulo avanzado: funciones de ventana y análisis con tablas derivadas.

💡 No olvides suscribirte al canal y activar la campanita 🔔 para no perderte los próximos capítulos del curso.",https://i.ytimg.com/vi/mj_b9_nxJfw/hqdefault.jpg,https://www.youtube.com/watch?v=mj_b9_nxJfw
LDp0JP4L6YY,UCUEOHBht8pnQhQvCfIcl-gg,Cómo crear cuenta en Google Cloud y activar BigQuery | Curso de SQL BigQuery #2,2025-09-01 10:00:43+00:00,397,"En este video aprenderemos paso a paso cómo crear tu cuenta en Google Cloud para comenzar a trabajar con BigQuery, el potente servicio de análisis de datos en la nube de Google.

📌 Temas:
✅ Qué es BigQuery y cómo funciona dentro de Google Cloud.
✅Cómo se cobra el servicio (pago bajo demanda).
✅Cómo aprovechar el plan gratuito y los 300 USD en créditos de prueba.
✅Cómo crear tu primer proyecto en Google Cloud.


📌 Recursos útiles:
🔗 GitHub: https://github.com/angelgarciadatablog
🌐 Página web: https://angelgarciadatablog.com
💙 Apóyame vía PayPal: https://paypal.me/angeldatablog
📖 Diapositivas:
https://docs.google.com/presentation/d/1iKkBdqz0caPJjqq3t4Q8EMUIHEBg2DSaFh7yWxE2HDM

📚 Lista de reproducción completa del curso:
https://youtube.com/playlist?list=PLV4oS06_KpqbnahoXdN-A8Ql9zVblYUJl&si=yenYawVlOri5L-SU

#BigQuery #GoogleCloud #SQL #AnalisisDeDatos #CursoGratis #DataAnalytics",https://i.ytimg.com/vi/LDp0JP4L6YY/hqdefault.jpg,https://www.youtube.com/watch?v=LDp0JP4L6YY
t8grl_NIYPw,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar DATESINPERIOD en Power BI | Ventas de los últimos 7 días,2025-04-13 05:29:01+00:00,1054,"📌Descargar de archivo
https://drive.google.com/file/d/1-2w9JaebC4r0MMQmAA1j1LGQmnaEquaf/view?usp=sharing

📌Descargar Contoso
https://www.microsoft.com/en-us/download/details.aspx?id=46801

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?count... ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/t8grl_NIYPw/hqdefault.jpg,https://www.youtube.com/watch?v=t8grl_NIYPw
iNyOOzX6lKk,UCUEOHBht8pnQhQvCfIcl-gg,Cómo comparar periodos comerciales que no coinciden entre años | SAMEPERIODLASTYEAR,2025-04-08 05:58:28+00:00,433,"👉Tema: Solución para desfase de periodos comerciales con SAMEPERIODLASTYEAR  y DATEADD 

📌Descarga de archivo
https://drive.google.com/file/d/126E1OT7MNXMn0_On0eh55jDT7RqxssrA/view?usp=sharing

📌Descarga modelo contoso
https://www.microsoft.com/en-us/download/details.aspx?id=46801

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/iNyOOzX6lKk/hqdefault.jpg,https://www.youtube.com/watch?v=iNyOOzX6lKk
E6-cYClJn3Y,UCUEOHBht8pnQhQvCfIcl-gg,Cómo usar DATESYTD en Power BI | Ventas Acumuladas por Día y por Mes,2025-04-08 00:11:14+00:00,1204,"📌Descargar de archivo
https://drive.google.com/file/d/1yiIEDE4V4Koc4Y8ZTjxFWADOTSzuBin-/view?usp=sharing

📌Descargar Contoso
https://www.microsoft.com/en-us/download/details.aspx?id=46801

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/E6-cYClJn3Y/hqdefault.jpg,https://www.youtube.com/watch?v=E6-cYClJn3Y
HyPyDdUy-Xk,UCUEOHBht8pnQhQvCfIcl-gg,INTERSECT en Power BI: Cómo Encontrar Valores Repetidos en Dos Tablas,2025-03-30 11:22:36+00:00,796,"📌Descarga de archivo:
https://drive.google.com/file/d/1T7djvXnYd4P2vi4WJTuLoMVQ7so2DL8x/view?usp=sharing

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/HyPyDdUy-Xk/hqdefault.jpg,https://www.youtube.com/watch?v=HyPyDdUy-Xk
46knscCk2Ic,UCUEOHBht8pnQhQvCfIcl-gg,Summarize y Filter [Parte 2],2025-03-30 04:55:31+00:00,858,"👉Tema: No es lo mismo usar Filter y Summarize que Summarize y Filter
Parte 1: https://youtu.be/a4PcaVKyCko

📌Descarga de archivo:
https://drive.google.com/file/d/1MwrqV3qr5JJwxPeUowtqCvH3HFuCQkCr/view?usp=sharing

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/46knscCk2Ic/hqdefault.jpg,https://www.youtube.com/watch?v=46knscCk2Ic
a4PcaVKyCko,UCUEOHBht8pnQhQvCfIcl-gg,FILTER Y SUMMARIZE en power bi [Parte 1],2025-03-28 11:23:35+00:00,705,"👉Tema: Cómo acceder a columnas de otra tabla relacionada en power bi
Parte 2: https://youtu.be/46knscCk2Ic

📌Descargar de archivo:
https://drive.google.com/file/d/1Wp-Ne48iSZn5MW3Zm7nbKV4M_F8qdDDo/view?usp=sharing

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/a4PcaVKyCko/hqdefault.jpg,https://www.youtube.com/watch?v=a4PcaVKyCko
OoG2Z1GdWQQ,UCUEOHBht8pnQhQvCfIcl-gg,FILTER y RELATED en power bi,2025-03-28 11:20:34+00:00,492,"👉Tema: Cómo filtrar una tabla de hechos en base a un criterio de una tabla dimensión

📌Descarga de archivo:
https://drive.google.com/file/d/1Wp-Ne48iSZn5MW3Zm7nbKV4M_F8qdDDo/view?usp=sharing

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/OoG2Z1GdWQQ/hqdefault.jpg,https://www.youtube.com/watch?v=OoG2Z1GdWQQ
7sgJBBtJV3A,UCUEOHBht8pnQhQvCfIcl-gg,EXCEPT en Power BI: Aprende a Comparar Tablas Fácilmente,2025-03-26 12:48:51+00:00,881,"👉Tema: Como encontrar valores de una tabla que no están en otra tabla

📌Descarga de archivo
https://drive.google.com/file/d/1y9DUhYcU9MZdHgYdoNIV5UQydZdFHv3A/view?usp=sharing

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/7sgJBBtJV3A/hqdefault.jpg,https://www.youtube.com/watch?v=7sgJBBtJV3A
NMt3A12yjhg,UCUEOHBht8pnQhQvCfIcl-gg,Cómo encontrar clientes sin transacciones en Power BI [CALCULATE],2025-03-26 12:41:24+00:00,972,"📌Descarga de archivo
https://drive.google.com/file/d/1y9DUhYcU9MZdHgYdoNIV5UQydZdFHv3A/view?usp=sharing

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/NMt3A12yjhg/hqdefault.jpg,https://www.youtube.com/watch?v=NMt3A12yjhg
1-VRjF4aDgk,UCUEOHBht8pnQhQvCfIcl-gg,Cómo Usar KEEPFILTERS en Power BI [Periodos Comerciales de Venta],2025-03-26 08:43:45+00:00,641,"📌Descarga de archivo
https://drive.google.com/file/d/1uscwjILcLxMoXC3EhsAQ02Z_ovzBtPMY/view?usp=sharing

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/1-VRjF4aDgk/hqdefault.jpg,https://www.youtube.com/watch?v=1-VRjF4aDgk
9wkGoWLVjT8,UCUEOHBht8pnQhQvCfIcl-gg,Comparar Ventas por Hora en Power BI | Análisis Paso a Paso,2025-03-25 08:23:37+00:00,1650,"📌Descarga de archivo
https://drive.google.com/file/d/1R72TQXOJDEswlSs0jyAzONNxVtZ4YrqX/view?usp=sharing

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/9wkGoWLVjT8/hqdefault.jpg,https://www.youtube.com/watch?v=9wkGoWLVjT8
x1FB0zvtgOw,UCUEOHBht8pnQhQvCfIcl-gg,Comparar ventas con un periodo personalizado en [POWER BI] [CALCULATE] [USERELATIONSHIP],2025-03-24 11:10:21+00:00,846,"📌Descarga de archivo
https://drive.google.com/file/d/1I4nQyun0usLiYSEwM2v0dl_XO7Wp9Jm6/view?usp=sharing

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/x1FB0zvtgOw/hqdefault.jpg,https://www.youtube.com/watch?v=x1FB0zvtgOw
pqAswnET2XQ,UCUEOHBht8pnQhQvCfIcl-gg,Clientes con ventas mayor al promedio [POWER BI] [SUMMARIZE] [CALCULATE],2025-03-24 08:30:20+00:00,1507,"📌Descargar archivo:
https://drive.google.com/file/d/1Wj3T-JcoX_FfzsALOZ6cEwsTaI30_C0h/view?usp=sharing

*En algunos casos se puede reemplazar el uso de SUMMARIZE con VALUES

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/pqAswnET2XQ/hqdefault.jpg,https://www.youtube.com/watch?v=pqAswnET2XQ
hhX0ynoT_mc,UCUEOHBht8pnQhQvCfIcl-gg,Clientes con más de dos unidades por transacción [POWER BI] [SUMMARIZE] [CALCULATE],2025-03-23 17:15:02+00:00,1058,"Descarga de archivo
📌https://drive.google.com/file/d/1Wj3T-JcoX_FfzsALOZ6cEwsTaI30_C0h/view?usp=sharing

*En este caso no se puede reemplazar SUMMARIZE con VALUES debido a que se utiliza dos columnas categóricas en la evaluación (id_cliente, transaction_id)

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/hhX0ynoT_mc/hqdefault.jpg,https://www.youtube.com/watch?v=hhX0ynoT_mc
XEdE-i6as6I,UCUEOHBht8pnQhQvCfIcl-gg,Clientes con más de una transacción [POWER BI] [SUMMARIZE] [CALCULATE],2025-03-23 17:00:37+00:00,1116,"Descarga de archivo
📌https://drive.google.com/file/d/1Wj3T-JcoX_FfzsALOZ6cEwsTaI30_C0h/view?usp=sharing

*En algunos casos se puede reemplazar el uso de SUMMARIZE con VALUES

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/XEdE-i6as6I/hqdefault.jpg,https://www.youtube.com/watch?v=XEdE-i6as6I
Qc0HiH1iZ8U,UCUEOHBht8pnQhQvCfIcl-gg,Comparar ventas (30 días atrás) [Power BI Service],2025-03-18 12:16:06+00:00,801,"📌Descarga de archivo
https://drive.google.com/file/d/1I4nQyun0usLiYSEwM2v0dl_XO7Wp9Jm6/view?usp=sharing

🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/Qc0HiH1iZ8U/hqdefault.jpg,https://www.youtube.com/watch?v=Qc0HiH1iZ8U
_4lqZZO3ifA,UCUEOHBht8pnQhQvCfIcl-gg,"Como usar power bi en Mac [crear medidas, columnas, ver tablas]",2025-03-15 20:59:55+00:00,803,"🔁 ¡Ayúdame a llegar a más personas!
Si te gustó el video, dale like, comenta y compártelo con tus amigos. ¡Tu apoyo es súper importante para que sigamos creciendo! 🚀✨

💬 Si quieres apoyar el canal de manera directa, puedes hacer una donación aquí: https://paypal.me/angeldatablog?country.x=PE&locale.x=es_XC ☕🙏 ¡Gracias por tu ayuda!",https://i.ytimg.com/vi/_4lqZZO3ifA/hqdefault.jpg,https://www.youtube.com/watch?v=_4lqZZO3ifA
Xgk-fE4kDH4,UCUEOHBht8pnQhQvCfIcl-gg,GA4 y BIG QUERY - Sesiones y Usuarios - GROUP BY [PARTE 7],2024-11-02 07:23:13+00:00,1245,,https://i.ytimg.com/vi/Xgk-fE4kDH4/hqdefault.jpg,https://www.youtube.com/watch?v=Xgk-fE4kDH4
V3pMWhj4lxQ,UCUEOHBht8pnQhQvCfIcl-gg,GA4 y BIG QUERY - Sesiones y Usuarios - GROUP BY [PARTE 6],2024-11-01 18:19:00+00:00,1322,,https://i.ytimg.com/vi/V3pMWhj4lxQ/hqdefault.jpg,https://www.youtube.com/watch?v=V3pMWhj4lxQ
mdQHFYj09wg,UCUEOHBht8pnQhQvCfIcl-gg,GOOGLE ANALYTICS Y BIG QUERY - SESIONES Y USUARIOS [PARTE 5],2024-11-01 14:38:42+00:00,1099,,https://i.ytimg.com/vi/mdQHFYj09wg/hqdefault.jpg,https://www.youtube.com/watch?v=mdQHFYj09wg
NBrio9XsAto,UCUEOHBht8pnQhQvCfIcl-gg,GOOGLE ANALYTICS 4 y BIG QUERY - Primeras consultas SQL [PARTE 4],2024-10-31 11:18:26+00:00,1153,,https://i.ytimg.com/vi/NBrio9XsAto/hqdefault.jpg,https://www.youtube.com/watch?v=NBrio9XsAto
Y9dNljQTNe0,UCUEOHBht8pnQhQvCfIcl-gg,GOOGLE ANALYTICS Y BIG QUERY - Primeras consultas [PARTE 3],2024-10-30 11:29:59+00:00,1074,,https://i.ytimg.com/vi/Y9dNljQTNe0/hqdefault.jpg,https://www.youtube.com/watch?v=Y9dNljQTNe0
VgumMjYb89g,UCUEOHBht8pnQhQvCfIcl-gg,Importar tabla de BIG QUERY a GOOGLE SHEETS  - GOOGLE ANALYTICS [PARTE 2],2024-10-30 11:15:51+00:00,585,,https://i.ytimg.com/vi/VgumMjYb89g/hqdefault.jpg,https://www.youtube.com/watch?v=VgumMjYb89g
DPDmPO-JXe0,UCUEOHBht8pnQhQvCfIcl-gg,GOOGLE ANALYTICS 4 Y BIG QUERY [PARTE 1],2024-10-30 10:53:54+00:00,639,,https://i.ytimg.com/vi/DPDmPO-JXe0/hqdefault.jpg,https://www.youtube.com/watch?v=DPDmPO-JXe0
